date,PX,ret_1d,logret_1d,sma_5,sma_20,ema_12,ema_26,sma_cross,bb_mid_20,bb_up_20,bb_lo_20,bb_pos,rsi_14,macd,macd_sig_9,macd_hist,vol_20d,roc_12,Volume
2013-02-14,22.7482,0.0003869935002682734,0.00038691863759727043,22.610699999999998,22.424835,22.49264056742642,22.34810830769369,1,22.424835,22.906826789730328,21.942843210269675,0.6708931705681568,59.613251816775225,0.1445322597327312,0.11543739363066727,0.029094866102063938,0.1421725422379831,0.0011706922047745039,40262395.613838
2013-02-15,22.7216,-0.0011693232871172743,-0.0011700074790051817,22.685679999999998,22.45558,22.527865095514663,22.375774358975637,1,22.45558,22.930521745346407,21.980638254653595,0.560110798022129,58.8724559949591,0.1520907365390265,0.12276806221233912,0.02932267432668738,0.14074113588505335,0.0056564190176064955,61205943.395096
2013-02-19,22.9397,0.009598795859446563,0.009553020113377901,22.75326,22.497230000000002,22.59122431158933,22.417546628681144,1,22.497230000000002,22.989147058048392,22.005312941951612,0.8994809038650415,62.93905129479292,0.17367768290818475,0.13294998635150826,0.04072769655667649,0.14356298931275582,0.030048719157629966,47441073.052371
2013-02-20,22.7961,-0.0062598900595909335,-0.006279565324343058,22.788999999999998,22.53557,22.622743648267893,22.445587619149208,1,22.53557,22.9921896256462,22.0789503743538,0.5705624230042712,58.81548199730185,0.17715602911868444,0.14179119490494352,0.035364834213740926,0.14526212346282552,0.006117179741807366,53927661.769094
2013-02-21,22.4855,-0.01362513763319173,-0.013718811675294929,22.738220000000002,22.53983,22.601629240842062,22.448544091804823,1,22.53983,22.992710400616005,22.086949599383992,-0.11996544766808306,51.02805770275788,0.15308514903723847,0.1440499857314025,0.009035163305835953,0.14375230735614472,0.010053140595731591,60007310.450604
2013-02-22,22.7064,0.00982410887016072,0.009776166053855647,22.72986,22.554295000000003,22.617747819174053,22.467644529448908,1,22.554295000000003,23.009146348648517,22.09944365135149,0.33440595581818194,55.53704910384961,0.15010328972514486,0.145260646530151,0.004842643194993862,0.14773420507527965,0.017745007955895176,38287133.195164
2013-02-25,22.3888,-0.013987245886622257,-0.014085989256895234,22.6633,22.542865,22.58252507776266,22.461804193934174,1,22.542865,23.002503248029456,22.083226751970543,-0.33518751030946814,48.60750212501656,0.12072088382848634,0.14035269398981806,-0.019631810161331725,0.15312773752977354,0.009473052974250162,58698851.519145
2013-02-26,22.3888,0.0,0.0,22.55312,22.530225,22.552721219645328,22.456396475864977,1,22.530225,22.992328154921537,22.068121845078466,-0.30604638486836466,48.607502122960064,0.09632474378035027,0.13154710394792452,-0.03522236016757424,0.1530286538920372,0.011703675586765439,61034615.63353
2013-02-27,22.7482,0.016052669191738866,0.01592518756830494,22.54354,22.531555,22.58279487816143,22.478011551726834,1,22.531555,22.99612387303008,22.066986126969923,0.4663355910760163,55.83899463015867,0.10478332643459609,0.12619434844525884,-0.02141102201066275,0.16339876808842854,0.017966858641320638,44493677.98213
2013-02-28,22.7394,-0.0003868437942342595,-0.00038691863759724435,22.594320000000003,22.538835,22.606887973828904,22.49737365900633,1,22.538835,23.011994651590978,22.06567534840902,0.4238844105274198,55.632577051263276,0.1095143148225759,0.12285834172072227,-0.013344026898146372,0.1620269101424956,0.006088010689414114,43816116.214754
2013-03-01,22.8642,0.005488271458349736,0.005473265775021279,22.625880000000002,22.56852,22.646474439393685,22.524545980561417,1,22.56852,23.045277687983713,22.091762312016286,0.6201892648034267,58.00361026717908,0.12192845883226866,0.12267236514303155,-0.0007439063107628902,0.15317738223502309,0.010911952744347309,42605599.814055
2013-03-04,23.0245,0.007010960365986918,0.00698649785394269,22.75302,22.586869999999998,22.704632217948504,22.56157961163094,1,22.586869999999998,23.104543105956367,22.06919689404363,0.8453790528513301,60.89439693087743,0.1430526063175641,0.12674841337793807,0.01630419293962604,0.14304531586888689,0.012537709878009062,47704756.36955
